NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Embu Branch Office,Embu Branch Office,Administrative,1,Branch Office,Provincial,1,,Embu Town Off Mama Ngina Street Along Kws Road..500Metres From Kws Offices Next To Embu Urban Primary And Secondary School,Embu Town Off Mama Ngina Street Along Kws Road..500Metres From Kws Offices Next To Embu Urban Primary And Secondary School,,Embu,,Pauline Mureithi,725117268,embu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.538107,37.458865,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kirinyaga Branch Office,Kirinyaga Branch Office,Administrative,1,Branch Office,Provincial,1,,Kerugoya Municiple Council Office Grounds,Kerugoya Municiple Council Office Grounds,,Kirinyanga,,Martin Githua Kagunda,727820120,kirinyaga@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.150507,37.316127,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Machakos Branch Office,Machakos Branch Office,Administrative,1,Branch Office,Provincial,1,,Red Cross Complex Building. (Next To A.C.K All- Soul’S Cathedral),Red Cross Complex Building. (Next To A.C.K All- Soul’S Cathedral),,Machakos,,Faith Kavuli ,722722151,machakos@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.516955,37.261527,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Muranga Branch Office,Muranga Branch Office,Administrative,1,Branch Office,Provincial,1,,"Next To Juvenile Home, Murang'A Town","Next To Juvenile Home, Murang'A Town",,Muranga,,Immaculate Iteba,716179761,muranga@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.718776,37.163326,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Maragua Satelite Office,Maragua Satelite Office,Administrative,1,Satelite Office,District,2,,Murang'A,Murang'A,,Muranga,,Immaculate Iteba,716179761,muranga@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.793951,37.131214,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Laikipia Branch Office,Laikipia Branch Office,Administrative,1,Branch Office,Provincial,1,,"Majengo, Stadium Road Opposite Deb Primary","Majengo, Stadium Road Opposite Deb Primary",,Nanyuki,,Bilhah Nguru,721672593,laikipia@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.015613,37.068775,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nyeri Branch Office,Nyeri Branch Office,Administrative,1,Branch Office,Provincial,1,,Next To Boma Inn. Opposite Ruringu Stadium,Next To Boma Inn. Opposite Ruringu Stadium,,Nyeri,,,722774693,kenyaredcross.nyeri@gmail.com,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.415631,36.949554,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kiambu Branch Office,Kiambu Branch Office,Administrative,1,Branch Office,Provincial,1,,Kiambu,Kiambu,,Kiambu,,Susan Maina ,722543487,kiambu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.173721,36.841486,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Thika Satelite office,Thika Satelite office,Administrative,1,Satelite Office,District,2,,"Thika, Kiambu","Thika, Kiambu",,Thika,,Eva Nduta ,795718063,kiambu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.037032,37.084007,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Limuru Satelite office,Limuru Satelite office,Administrative,1,Satelite Office,District,2,,Limuru,Limuru,,Limuru,,Susan Nduta,712168119,kiambu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.194872,36.727601,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kajiado Branch Office,Kajiado Branch Office,Administrative,1,Branch Office,Provincial,1,,Nairobi- Namanga Road (Opposite Maasai Technical Institute),Nairobi- Namanga Road (Opposite Maasai Technical Institute),,Nairobi,,Christine Nzilani ,718166905,kajiado@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.849995,36.787572,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kajiado South Satelite office,Kajiado South Satelite office,Administrative,1,Satelite Office,District,2,,Kajiado South Unit,Kajiado South Unit,,Loitoktok,,Edward Lodamu,728121845,kajiado@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.852476317,36.77917449,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kajiado East  Satelite office,Kajiado East  Satelite office,Administrative,1,Satelite Office,District,2,,Kajiado East Unit,Kajiado East Unit,,Kitengela ,,Shakila Yusuf Omwanda,740813782,kajiado@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.852476317,36.77917449,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Elgeyo Marakwet Branch Office,Elgeyo Marakwet Branch Office,Administrative,1,Branch Office,Provincial,1,,Iten Vocatopnal Training College,Iten Vocatopnal Training College,,Nairobi,,Abraham K.  Cheruiyot,720903030,marakwet@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.291049,36.77885,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nakuru Branch Office,Nakuru Branch Office,Administrative,1,Branch Office,Provincial,1,,Ronald Ngala Road Next To Mama Ngina Primary School.,Ronald Ngala Road Next To Mama Ngina Primary School.,,Nakuru,,Elizabeth Achieng,727540883,nakuru@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.294318,36.064366,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Naivasha Satelite office,Naivasha Satelite office,Administrative,1,Satelite Office,District,2,,"Naivasha, Nakuru","Naivasha, Nakuru",,Naivasha,,Stephen Kamau,727303465,nakuru@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.712314,36.433812,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Molo Satelite office,Molo Satelite office,Administrative,1,Satelite Office,District,2,,Molo,Molo,,Molo,,Charles Kahuha,728855876,nakuru@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.239073342,35.72083932,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Turkana Branch Office,Turkana Branch Office,Administrative,1,Branch Office,Provincial,1,,Located Along Lodwar Lorugum Road In Nakwamekwi Area,Located Along Lodwar Lorugum Road In Nakwamekwi Area,,Turkana,,Rukia Abubakar,720248626,turkana@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,3.672238,36.378179,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nyandarua Branch Office,Nyandarua Branch Office,Administrative,1,Branch Office,Provincial,1,,Olkalou Town Housed By Cdf Olkalou Constituency,Olkalou Town Housed By Cdf Olkalou Constituency,,Ol Kalou,,Benedict Omondi,721297550,olkalou@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.271996,36.377492,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Baringo Branch Office,Baringo Branch Office,Administrative,1,Branch Office,Provincial,1,,Along Nakuru- Loruk Road Adjacent To Ministry Of Health Lab Next To Marigat Pri.And Aic Fellowship Church,Along Nakuru- Loruk Road Adjacent To Ministry Of Health Lab Next To Marigat Pri.And Aic Fellowship Church,,Marigat,,Caleb Kibet ,700387323,baringo@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.492011115,35.7454058,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Koibatek Satelite office,Koibatek Satelite office,Administrative,1,Satelite Office,District,2,,Baringo,Baringo,,Baringo,,Caleb Kibet ,722267309,baringo@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.101398,36.034598,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
East Pokot Satelite office,East Pokot Satelite office,Administrative,1,Satelite Office,District,2,,West Pokot,West Pokot,,East Pokot,,Caleb Kibet ,712029622,baringo@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,1.927222,35.274181,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
West Pokot Branch Office,West Pokot Branch Office,Administrative,1,Branch Office,Provincial,1,,Next To Kenya Police Head Quarters Kapenguria Division,Next To Kenya Police Head Quarters Kapenguria Division,,West Pokot,,Scholstic Jelangat Kapello,726743594,westpokot@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,2.024093,35.258247,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Narok Branch Office,Narok Branch Office,Administrative,1,Branch Office,Provincial,1,,Naivas C57,Naivas C57,,Narok,,Celestine Ogutu,718023341,narok@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.086626,35.866086,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kericho Branch Office,Kericho Branch Office,Administrative,1,Branch Office,Provincial,1,,"Along Law Court. Via Moi Road, Temple Road Kericho, Ministry Of Information Building.","Along Law Court. Via Moi Road, Temple Road Kericho, Ministry Of Information Building.",,Kericho,,Siphia Tuwei,729373867,kericho@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.36849,35.286745,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Uasin Gishu Branch Office,Uasin Gishu Branch Office,Administrative,1,Branch Office,Provincial,1,,In Chinese Race Course Along Eldoret International Airport Route,In Chinese Race Course Along Eldoret International Airport Route,,Eldoret,,Alice Njari ,711133268,uasingishu@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.524296,35.249212,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Bomet Branch Office,Bomet Branch Office,Administrative,1,Branch Office,Provincial,1,,Office Located Along Narok Kaplong Highway Inside The Bomet County Assembly Offices,Office Located Along Narok Kaplong Highway Inside The Bomet County Assembly Offices,,BOMET,,Joseph Kosgei,723690733,bomet@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.781711183,35.34467076,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nandi Branch Office,Nandi Branch Office,Administrative,1,Branch Office,Provincial,1,,Tinderet/Kapsabet,Tinderet/Kapsabet,,Nandi,,Julius Sang,722227131,nandi@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.203151814,35.10603743,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kisumu Branch Office,Kisumu Branch Office,Administrative,1,Branch Office,Provincial,1,,The Branch Is Located At Behind Jaramogi Oginga Odinga Refferral Hospital Next To Mortuary,The Branch Is Located At Behind Jaramogi Oginga Odinga Refferral Hospital Next To Mortuary,,Kisumu,,George Opidi ,723573420,kisumu@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.090825,34.772627,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nyando Branch Office,Nyando Branch Office,Administrative,1,Branch Office,Provincial,1,,"B1, Kisumu","B1, Kisumu",,Nyando,,,,kisumu@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.165503,35.080032,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Trans Nzoia Branch Office,Trans Nzoia Branch Office,Administrative,1,Branch Office,Provincial,1,,"Kitale, Trans Nzoia","Kitale, Trans Nzoia",,Kitale,,Ruth Miningwo,722530639,transnzoia@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,1.024903,34.999624,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Nyamira Branch Office,Nyamira Branch Office,Administrative,1,Branch Office,Provincial,1,,Next To The Governor'S Office Opposite Kcb Bank Nyamira,Next To The Governor'S Office Opposite Kcb Bank Nyamira,,Nyamira,,Esther Ocholla ,705725034,nyamira@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.566677,34.935268,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kisii Branch Office,Kisii Branch Office,Administrative,1,Branch Office,Provincial,1,,Hosted By Katc Premises Next To Kisii School On Your Way To Nairobi,Hosted By Katc Premises Next To Kisii School On Your Way To Nairobi,,Kisii,,Wycliffe Likhaya ,725781411,kisii@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.781765,34.762931,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Kakamega Branch Office,Kakamega Branch Office,Administrative,1,Branch Office,Provincial,1,,Housed With County Govt Ministry Of Environment Kotecha Plaza 5Th Floor,Housed With County Govt Ministry Of Environment Kotecha Plaza 5Th Floor,,Kakamega,,Euphresia Musundi ,711927217,kakamega@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.276771,34.757341,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Vihiga Branch Office,Vihiga Branch Office,Administrative,1,Branch Office,Provincial,1,,At The County Comissioners Office 4Th Floor Room 422,At The County Comissioners Office 4Th Floor Room 422,,Mbale,,Edwin Lahalwa ,740702038,vihiga@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.088511,34.723066,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Bungoma Branch Office,Bungoma Branch Office,Administrative,1,Branch Office,Provincial,1,,Along Kanduyi-Malaba Road Opposite Bungoma Stadium,Along Kanduyi-Malaba Road Opposite Bungoma Stadium,,Bungoma,,Margaret Wanyonyi,721222703,bungoma@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.570185,34.561443,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Migori Branch Office,Migori Branch Office,Administrative,1,Branch Office,Provincial,1,,Next To The Governor'S Residence Opposite Former Bat,Next To The Governor'S Residence Opposite Former Bat,,Migori,,Kevin Ondiek ,728990838,migori@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.066342,34.46703,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Homabay Branch Office,Homabay Branch Office,Administrative,1,Branch Office,Provincial,1,,Kabunde Along Homabay Rongo Road 6Km From Homabay Town,Kabunde Along Homabay Rongo Road 6Km From Homabay Town,,Homabay,,Samwel Omondi ,702049149,homabay@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.535275,34.451516,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Siaya Branch Office,Siaya Branch Office,Administrative,1,Branch Office,Provincial,1,,Along Hospital Road Behind The County Commisioners Office,Along Hospital Road Behind The County Commisioners Office,,Siaya,,James Akello ,720462268,siaya@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.058365,34.286957,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Busia Branch Office,Busia Branch Office,Administrative,1,Branch Office,Provincial,1,,"Busia- Mayenje Ward, Along Busia Mundika Road, Through Busia Referral Hospital Adjusent To Farmview Hotel.","Busia- Mayenje Ward, Along Busia Mundika Road, Through Busia Referral Hospital Adjusent To Farmview Hotel.",,Busia,,Partrick Lwango ,714309912,busia@redcross.or.ke ,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,0.444663,34.111347,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Tharaka Nithi Branch Office,Tharaka Nithi Branch Office,Administrative,1,Branch Office,Provincial,1,,"Chuka Town, Next To Huduma Centre","Chuka Town, Next To Huduma Centre",,Chuka Town,,Jerusha Nyagah,704509695,tharakanithi@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-0.332783601,37.64542725,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Makueni Branch Office,Makueni Branch Office,Administrative,1,Branch Office,Provincial,1,,Wote- Makindu Highway (Opposite The Office Of The Governor),Wote- Makindu Highway (Opposite The Office Of The Governor),,Wote,,Evans Peter,704058992,makueni@redcross.or.ke,http://www.redcross.or.ke/,Kenya Red Cross Society,Kenya Red Cross Society,-1.788103884,37.62257017,KEN,Kenya,Kenya Red Cross Society,,,22-Mar-17,Yes,Yes
Consejo Departamental Atlántida,,Administrative,1,Consejo Departamental,Provincial,1,,,,La Ceiba,,,,(504) 2237-1800,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.77996012,-86.78997478,HND,Honduras,Honduran Red Cross,,2,7-Feb-24,Yes,Yes
Consejo Departamental Comayagua,,Administrative,1,Consejo Departamental,Provincial,1,,,,Comayagua,,,,(504) 2237-1801,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.45852364,-87.64303807,HND,Honduras,Honduran Red Cross,,4,7-Feb-24,Yes,Yes
Consejo Departamental Copán,,Administrative,1,Consejo Departamental,Provincial,1,,,,Santa Rosa de Copán,,,,(504) 2237-1802,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.76526929,-88.77745983,HND,Honduras,Honduran Red Cross,,7,7-Feb-24,Yes,Yes
Consejo Departamental Cortés,,Administrative,1,Consejo Departamental,Provincial,1,,,,San Pedro Sula,,,,(504) 2237-1803,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.49492149,-88.0209261,HND,Honduras,Honduran Red Cross,,16,7-Feb-24,Yes,Yes
Consejo Departamental Valle,,Administrative,1,Consejo Departamental,Provincial,1,,,,Nacaome,,,,(504) 2237-1804,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.52931611,-87.48812746,HND,Honduras,Honduran Red Cross,,18,7-Feb-24,Yes,Yes
Consejo Departamental Choluteca,,Administrative,1,Consejo Departamental,Provincial,1,,,,Choluteca,,,,(504) 2237-1805,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.29451905,-87.19572636,HND,Honduras,Honduran Red Cross,,19,7-Feb-24,Yes,Yes
Consejo Departamental El Paraíso,,Administrative,1,Consejo Departamental,Provincial,1,,,,Yuscarán,,,,(504) 2237-1806,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,13.94365552,-86.85253114,HND,Honduras,Honduran Red Cross,,24,7-Feb-24,Yes,Yes
Sede Central,,Administrative,1,Consejo Departamental,Provincial,1,,,,Distrito Central,,,,(504) 2237-1807,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.10382755,-87.20420275,HND,Honduras,Honduran Red Cross,,25,7-Feb-24,Yes,Yes
Consejo Departamental Intibucá,,Administrative,1,Consejo Departamental,Provincial,1,,,,La Esperanza,,,,(504) 2237-1808,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.30447366,-88.17866362,HND,Honduras,Honduran Red Cross,,27,7-Feb-24,Yes,Yes
Consejo Departamental Islas de la Bahía,,Administrative,1,Consejo Departamental,Provincial,1,,,,Roatán,,,,(504) 2237-1809,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,16.3132996,-86.53783817,HND,Honduras,Honduran Red Cross,,29,7-Feb-24,Yes,Yes
Consejo Departamental Olancho,,Administrative,1,Consejo Departamental,Provincial,1,,,,Juticalpa,,,,(504) 2237-1810,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.66883148,-86.21835544,HND,Honduras,Honduran Red Cross,,33,7-Feb-24,Yes,Yes
Consejo Departamental Santa Bárbara,,Administrative,1,Consejo Departamental,Provincial,1,,,,Santa Bárbara,,,,(504) 2237-1811,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.91640071,-88.23540578,HND,Honduras,Honduran Red Cross,,35,7-Feb-24,Yes,Yes
Consejo Departamental Yoro,,Administrative,1,Consejo Departamental,Provincial,1,,,,Yoro,,,,(504) 2237-1812,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.13685643,-87.12635071,HND,Honduras,Honduran Red Cross,,39,7-Feb-24,Yes,Yes
Consejo Departamental La Paz,,Administrative,1,Consejo Departamental,Provincial,1,,,,La Paz,,,,(504) 2237-1813,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.3305169,-87.67133999,HND,Honduras,Honduran Red Cross,,45,7-Feb-24,Yes,Yes
Consejo Departamental Colón,,Administrative,1,Consejo Departamental,Provincial,1,,,,Trujillo,,,,(504) 2237-1814,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.91431705,-85.9528541,HND,Honduras,Honduran Red Cross,,53,7-Feb-24,Yes,Yes
Consejo Departamental Ocotepeque,,Administrative,1,Consejo Departamental,Provincial,1,,,,Ocotepeque,,,,(504) 2237-1815,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.43661522,-89.17842569,HND,Honduras,Honduran Red Cross,,54,7-Feb-24,Yes,Yes
Consejo Local Chamelecón,,Administrative,1,Consejo Local,Ward,3,,,,Chamelecón,,,,(504) 2237-1816,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.43839638,-88.01567721,HND,Honduras,Honduran Red Cross,,51,7-Feb-24,Yes,Yes
Consejo Municipal Tela,,Administrative,1,Consejo Municipal,District,2,,,,Tela,,,,(504) 2237-1817,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.77816356,-87.45732165,HND,Honduras,Honduran Red Cross,,1,7-Feb-24,Yes,Yes
Consejo Municipal Tocoa,,Administrative,1,Consejo Municipal,District,2,,,,Tocoa,,,,(504) 2237-1818,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.65480164,-86.00723712,HND,Honduras,Honduran Red Cross,,3,7-Feb-24,Yes,Yes
Consejo Municipal Siguatepeque,,Administrative,1,Consejo Municipal,District,2,,,,Siguatepeque,,,,(504) 2237-1819,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.6016199,-87.84000746,HND,Honduras,Honduran Red Cross,,5,7-Feb-24,Yes,Yes
Consejo Municipal Copán Ruinas,,Administrative,1,Consejo Municipal,District,2,,,,Copán Ruinas,,,,(504) 2237-1820,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,14.83789441,-89.15596081,HND,Honduras,Honduran Red Cross,,6,7-Feb-24,Yes,Yes
Consejo Municipal San Manuel,,Administrative,1,Consejo Municipal,District,2,,,,San Manuel,,,,(504) 2237-1821,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.32942962,-87.92102464,HND,Honduras,Honduran Red Cross,,8,7-Feb-24,Yes,Yes
Consejo Municipal Villanueva,,Administrative,1,Consejo Municipal,District,2,,,,Villanueva,,,,(504) 2237-1822,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.31293563,-87.99370458,HND,Honduras,Honduran Red Cross,,9,7-Feb-24,Yes,Yes
Consejo Municipal Pimienta,,Administrative,1,Consejo Municipal,District,2,,,,Pimienta,,,,(504) 2237-1823,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.27265597,-87.97327911,HND,Honduras,Honduran Red Cross,,10,7-Feb-24,Yes,Yes
Consejo Municipal Potrerillos,,Administrative,1,Consejo Municipal,District,2,,,,Potrerillos,,,,(504) 2237-1824,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.22807143,-87.96401744,HND,Honduras,Honduran Red Cross,,11,7-Feb-24,Yes,Yes
Consejo Municipal El Progreso,,Administrative,1,Consejo Municipal,District,2,,,,El Progreso,,,,(504) 2237-1825,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.40101331,-87.80791663,HND,Honduras,Honduran Red Cross,,12,7-Feb-24,Yes,Yes
Consejo Municipal La Lima,,Administrative,1,Consejo Municipal,District,2,,,,La Lima,,,,(504) 2237-1826,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.43939685,-87.92889645,HND,Honduras,Honduran Red Cross,,13,7-Feb-24,Yes,Yes
Consejo Municipal Puerto Cortés,,Administrative,1,Consejo Municipal,District,2,,,,Puerto Cortés,,,,(504) 2237-1827,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.84362864,-87.94355015,HND,Honduras,Honduran Red Cross,,14,7-Feb-24,Yes,Yes
Consejo Municipal Choloma,,Administrative,1,Consejo Municipal,District,2,,,,Choloma,,,,(504) 2237-1828,josejuan.castro@cruzroja.org.hn,http://www.cruzroja.org.hn/,Honduran Red Cross,Honduran Red Cross,15.61060235,-87.95176209,HND,Honduras,Honduran Red Cross,,15,7-Feb-24,Yes,Yes
