DATA SOURCE ID,Focal point email,Focal point phone number,Focal point position,Health facility type,Other facility type,Affilation,Functionality,Primary Health Care Centre,Speciality,Hospital type,Teaching hospital,In-patient Capacity,Maximum Capacity,Isolation rooms wards,Number of isolation rooms,Warehousing,Cold chain,General medical services,Specialized medical beyond primary level,Other Services,Blood Services,Total number of Human Resource,General Practitioner,Specialist,Residents Doctor,Nurse,Dentist,Nursing Aid,Midwife,Other medical health workers,Other Profiles,Feedback,Other Affiliation,Professional Training Facilities,Ambulance Type A,Ambulance Type B,Ambulance Type C,Residential long term care facilities
1320942,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services,dentistry_and_oral_surgery emergency_pre_hospital_care laboratory_services_advanced radiology rehabilitation,,none,77,10,1,0,20,1,0,0,Yes,[List],,,,,,,
1320979,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,Yes,No,none,mental_health rehabilitation,,none,,1,,,1,,,,Yes,[List],,,,,,,
1323085,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente PMER+A Estatal,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services minor_trauma basic_life_support basic_lab_services,dentistry_and_oral_surgery emergency_pre_hospital_care laboratory_services_advanced,,none,4,4,,,,,,,No,,,,,,,,
1323157,mvillasenor.gto@cruzrojamexicana.org.mx,52-477637-6503,Referente Estatal PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,none,,none,1,1,,,,,,,No,,,,,,,,
1323167,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,none,,none,1,1,,,,,,,No,,,,,,,,
1323202,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+ A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services basic_life_support,malnutrition_services mental_health rehabilitation,,none,12,2,3,,7,,,,No,,,,,,,,
1323204,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Dental Practices,,,,No,,,,No,No,none,dentistry_and_oral_surgery,,none,,,,,,1,,,No,,,,,,,,
1323201,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,basic_life_support basic_lab_services,emergency_pre_hospital_care mental_health,,none,26,3,3,,,,,,Yes,[List],,,,,,,
1323271,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services basic_lab_services,emergency_pre_hospital_care,,none,5,2,,,3,,,,No,,,,,,,,
1323234,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,basic_lab_services,dentistry_and_oral_surgery emergency_pre_hospital_care laboratory_services_advanced radiology rehabilitation,,none,28,3,,,2,,2,,Yes,[List],,,,,,,
1323515,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,basic_life_support basic_lab_services,dentistry_and_oral_surgery mental_health ophthalmology rehabilitation,,none,113,4,7,,8,,,,Yes,[List],,,,,,,
1323528,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Other,Odontología,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,none,dentistry_and_oral_surgery,,none,113,4,7,,8,,,,Yes,[List],,,,,,,
1324495,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services,emergency_pre_hospital_care,,blood_testing,9,6,0,0,3,0,0,0,No,,,,,,,,
1328155,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Other Health Care Practitioner,,,,No,,,,Yes,No,basic_lab_services,none,,blood_collection blood_testing,2,,,,,,,,No,,,,,,,,
1328247,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Base,Red Cross Red Crescent Facility,Partially Functional,,,,,No,,,,No,No,basic_life_support,none,,none,9,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1328254,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,none,,none,7,2,,,5,,,,No,,,,,,,,
1327472,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,emergency_pre_hospital_care mental_health,,none,,3,,,,,,,Yes,[List],,,,,,,
1327476,mvillasenor.gto@cuzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,Yes,basic_life_support basic_lab_services,none,,none,,6,,,4,,,,No,,,,,,,,
1327494,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,none,mental_health rehabilitation,,none,28,2,,,,,,,Yes,[List],,,,,,,
1327499,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Other,Psicología,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,none,mental_health,,none,28,2,,,,,,,Yes,[List],,,,,,,
1327498,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Other,Rehabilitación,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,none,rehabilitation,,none,26,2,,,,,,,Yes,[List],,,,,,,
1327535,gaguilar.bcs@cruzrojamexicana.org.mx,6121031190,ADMINISTRACION,Other,OFICINAS ADMINISTRATIVAS,Red Cross Red Crescent Facility,Partially Functional,,,,,No,,,,Yes,No,none,none,,none,0,0,0,0,0,0,0,0,No,,,,,,,,
1328594,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services basic_life_support,none,,none,9,4,2,,3,,,,No,,,,,,,,
1328597,gaguilar.bcs@cruzrojamexicana.org.mx,6121031190,administrativo,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care,,none,9,2,0,,4,,,,No,,,,,,,,
1328596,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Puesto de socorro,Red Cross Red Crescent Facility,Not Functional,,,,,No,,,,No,No,none,none,,none,3,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1328600,mcastillo.coah@cruzrojamexicana.org.mx,8446745780,Referente Estatal,Other,Radiología,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,Yes,No,none,radiology,,none,3,,2,,1,,,,No,,,,,,,,
1329011,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,minor_trauma,emergency_pre_hospital_care,,none,7,3,,,4,,,,No,,,,,,,,
1329207,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,none,,none,10,4,,2,4,,,,No,,,,,,,,
1329262,amgarces.son@cruzrojamexicana.org.mx,6623006283,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,dentistry_and_oral_surgery malnutrition_services mental_health gynaecology_obstetrics orthopaedics otorhinolaryngology paediatrics radiology rehabilitation,,none,37,5,13,7,8,4,,,No,,,,,,,,
1330811,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,emergency_pre_hospital_care,,none,10,5,,,5,,,,No,,,,,,,,
1330815,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,minor_trauma basic_lab_services,emergency_pre_hospital_care,,none,9,5,,,2,,2,,No,,,,,,,,
1330953,lcalderon.camp@cruzrojamexicana.org.mx,9811073962,Referente Estatal Campeche,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,basic_lab_services,none,,none,5,,,,,,,,No,,,,,,,,
1337557,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Partially Functional,,,,,No,,,,No,Yes,basic_life_support,emergency_pre_hospital_care,,none,38,1,0,0,3,0,0,0,Yes,[List],,,,,,,
1337663,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,13,1,,,,,,,Yes,[List],,,,,,,
1337664,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,1,1,,,,,,,No,,,,,,,,
1337670,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,none,rehabilitation,,none,11,9,,,2,,,,No,,,,,,,,
1337685,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,none,,none,1,,,,1,,,,No,,,,,,,,
1337676,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services basic_lab_services,laboratory_services_advanced mental_health,,none,1,1,1,,,,,,No,,,,,,,,
1337681,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,basic_life_support basic_lab_services,emergency_pre_hospital_care laboratory_services_advanced,,none,31,3,,,,,,,Yes,[List],,,,,,,
1337680,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,1,1,,,,,,,No,,,,,,,,
1337708,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,,2,,,2,,,,No,,,,,,,,
1337773,dtorres.zac@cruzrojamexicana.org.mx,4921215308,"Coodinadora estatal de DSN, APS y PMER+A",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,none,,none,8,4,,,2,,,,No,,,,,,,,
1337945,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,dentistry_and_oral_surgery,,none,5,2,,,2,1,,,No,,,,,,,,
1338591,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Partially Functional,,,,,No,,,,No,No,basic_life_support,none,,none,18,1,0,0,1,0,0,0,Yes,[List],,,,,,,
1338620,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Partially Functional,,,,,No,,,,No,No,basic_life_support,emergency_pre_hospital_care,,none,32,1,0,0,7,0,0,0,Yes,[List],,,,,,,
1338673,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,emergency_pre_hospital_care,,none,2,1,,,1,,,,,,,,,,,,
1338716,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care,,none,6,1,,,1,,4,,No,,,,,,,,
1338791,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,,,,,,,,,,,,,,,,,
1338800,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,none,,none,1,1,,,,,,,,,,,,,,,
1338808,LRAMOS.QR@CRUZROJAMEXICANA.ORG.MX,9982009661,REFERENTE PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Other Health Care Practitioner,,,,No,,,,No,No,none,none,,none,0,1,4,0,2,1,0,0,No,,,,,,,,
1338881,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,dentistry_and_oral_surgery emergency_pre_hospital_care orthopaedics,,none,6,3,,,3,,,,No,,,,,,,,
1338886,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,none,,none,7,4,,,3,,,,No,,,,,,,,
1338882,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,none,,none,1,1,,,,,,,No,,,,,,,,
1338894,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,minor_trauma,emergency_pre_hospital_care,,none,4,1,,,3,,,,,,,,,,,,
1338896,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,emergency_pre_hospital_care,,none,3,1,,,2,,,,No,,,,,,,,
1338899,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care,,none,6,1,,,,,5,,No,,,,,,,,
1338902,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,minor_trauma basic_life_support,emergency_pre_hospital_care,,none,11,3,,3,5,,,,No,,,,,,,,
1341018,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,basic_life_support basic_lab_services,dentistry_and_oral_surgery malnutrition_services mental_health,,none,7,2,,,2,1,,,Yes,[List],,,,,,,
1341065,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,basic_life_support,none,,none,5,,,,,,,,No,,,,,,,,
1341085,gaguilar.bcs@cruzrojamexicana.org.mx,6121031190,ADMINISTRACION,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma,none,,none,,1,,,,,,,No,,,,,,,,
1341086,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,basic_life_support,none,,none,6,4,,,2,,,,No,,,,,,,,
1341090,nmateos.oax@cruzrojamexicana.org.mx,951 211 92 00,Referente Estatal de PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services basic_life_support,mental_health rehabilitation,,none,28,3,4,0,4,0,0,0,Yes,[List],,,,,,,
1341112,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,dentistry_and_oral_surgery,,none,2,1,,,,1,,,No,,,,,,,,
1341683,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,none,,none,3,3,,,,,,,No,,,,,,,,
1341709,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Private Facility,Fully Functional,,,,,No,,,,,,none,none,,none,2,2,,,,,,,,,,,,,,,
1341707,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,dentistry_and_oral_surgery,,none,3,2,1,,,,,,,,,,,,,,
1341724,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,dentistry_and_oral_surgery rehabilitation,,none,3,1,,,,1,,,Yes,[List],,,,,,,
1341728,ngonzalez.mich@cruzrojamexicana.org.mx,4432799546,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,none,,none,1,,,,,,,,,,,,,,,,
1341723,zolague.nay@cruzrojamexicana.org.mx,3111395686,PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,none,,none,4,0,0,0,1,0,0,0,Yes,[List],,,,,,,
1341744,zolague.nay@cruzrojamexicana.org.mx,3111395686,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,minor_trauma,none,,none,2,0,0,0,2,0,0,0,No,,,,,,,,
1341753,zolague.nay@cruzrojamexicana.org.mx,3111395686,Referente PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,minor_trauma,none,,none,2,0,0,0,2,0,0,0,No,,,,,,,,
1343320,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER + A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,none,,none,3,3,,,,,,,No,,,,,,,,
1343322,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,none,,none,4,4,,,,,,,,,,,,,,,
1343377,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,none,,none,1,1,,,,,,,,,,,,,,,
1343434,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,none,,none,5,5,,,,,,,No,,,,,,,,
1343439,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,emergency_pre_hospital_care,,none,5,5,,,,,,,,,,,,,,,
1344966,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,dentistry_and_oral_surgery mental_health orthopaedics,,none,4,4,,,,,,,,,,,,,,,
1345173,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,internal_medicine,,none,2,2,,,,,,,,,,,,,,,
1345198,kerivas.sin@cruzrojamexicana.org.mx,6673909072,Referente Estatal de la Unidad de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,none,,none,1,0,0,0,1,0,0,0,No,,,,,,,,
1345228,kerivas.sin@cruzrojamexicana.org.mx,6673909072,Referente Estatal de la Unidad de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services minor_trauma basic_life_support basic_lab_services,laboratory_services_advanced,,none,10,6,0,0,4,0,0,0,No,,,,,,,,
1345294,kerivas.sin@cruzrojamexicana.org.mx,6673909072,Referente Estatal de la Unidad de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care gynaecology_obstetrics otorhinolaryngology radiology,,none,37,13,10,0,14,0,0,0,Yes,[List],,,,,,,
