NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Dunfermline shop-Duloch Park,Dunfermline shop-Duloch Park,Other,6,Shop,Head Office,,KY11 8JZ,"Unit 2, Turnstone Road, Dunfermline","Unit 2, Turnstone Road, Dunfermline",Fife,Fife,,,479 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.061615,-3.405641,GBR,United Kingdom,British Red Cross,,003760,7-Sep-23,Yes,Yes
Dunoon,Dunoon,Other,6,Shop,Head Office,,PA23 8BJ,"60 John St, Dunoon","60 John St, Dunoon",Argyll,Argyll,,,480 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.951366,-4.927122,GBR,United Kingdom,British Red Cross,,001149,7-Sep-23,Yes,Yes
"Dunoon, 61 George St","Dunoon, 61 George St",Other,6,Shop,Head Office,,PA23 8BW,"61 George St, Dunoon","61 George St, Dunoon",Argyll,Argyll,,,481 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.951811,-4.92418,GBR,United Kingdom,British Red Cross,,001148,7-Sep-23,Yes,Yes
Durham,Durham,Administrative,1,Office,Provincial,1,DH1 1TW,"Suite 2, Ground Floor, Adelaide House,Belmont Business Park, Durham","Suite 2, Ground Floor, Adelaide House,Belmont Business Park, Durham",Durham,Durham,,,482 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.787215,-1.539153,GBR,United Kingdom,British Red Cross,,001930,7-Sep-23,Yes,Yes
Duston,Duston,Other,6,Shop,Head Office,,NN5 6LP,"10 Limehurst Square, Duston","10 Limehurst Square, Duston",Northamptonshire,Northamptonshire,,,483 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.251113,-0.943468,GBR,United Kingdom,British Red Cross,,001580,7-Sep-23,Yes,Yes
East Grinstead Furniture,East Grinstead Furniture,Other,6,Shop,Head Office,,RH19 4EY,"Red Cross Hall, 7 West Street, East Grinstead","Red Cross Hall, 7 West Street, East Grinstead",Surrey,Surrey,,,484 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.124108,-0.00879,GBR,United Kingdom,British Red Cross,,000569,7-Sep-23,Yes,Yes
Eastbourne,Eastbourne,Other,6,Shop,Head Office,,BN21 4TR,"20 Grove Road, Eastbourne","20 Grove Road, Eastbourne",Sussex,Sussex,,,485 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.768138,0.279726,GBR,United Kingdom,British Red Cross,,001561,7-Sep-23,Yes,Yes
Eastleigh,Eastleigh,Administrative,1,Office,Provincial,1,SO50 4NU,"Unit 25, Boyatt Wood Industrial Estate,Parham Drive, Eastleigh","Unit 25, Boyatt Wood Industrial Estate,Parham Drive, Eastleigh",Hampshire,Hampshire,,,486 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.974773,-1.361975,GBR,United Kingdom,British Red Cross,,003338,7-Sep-23,Yes,Yes
Easton,Easton,Administrative,1,Office,Provincial,1,BS5 0HE,"Units 19 & 22  Easton Business, Felix Road,Easton, Bristol","Units 19 & 22  Easton Business, Felix Road,Easton, Bristol",Avon,Avon,,,487 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.462102,-2.567634,GBR,United Kingdom,British Red Cross,,003355,7-Sep-23,Yes,Yes
Eccles Furniture,Eccles Furniture,Other,6,Shop,Head Office,,M30 0EA,"6 The Mall, Eccles","6 The Mall, Eccles",Greater Manchester,Greater Manchester,,,488 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.483867,-2.336505,GBR,United Kingdom,British Red Cross,,003133,7-Sep-23,Yes,Yes
Edinburgh,Edinburgh,Administrative,1,Office,Provincial,1,EH12 8JT,"West Point House, 106 Glasgow Road,(69 North Gyle Terrace), Edinburgh","West Point House, 106 Glasgow Road,(69 North Gyle Terrace), Edinburgh",Edinburgh,Edinburgh,,,489 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.941928,-3.304962,GBR,United Kingdom,British Red Cross,,001922,7-Sep-23,Yes,Yes
Edinburgh Croall Pl shop,Edinburgh Croall Pl shop,Other,6,Shop,Head Office,,EH7 4LT,"1 Croall Place, Leith Walk, Edinburgh","1 Croall Place, Leith Walk, Edinburgh",Edinburgh,Edinburgh,,,490 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.961623,-3.180791,GBR,United Kingdom,British Red Cross,,003737,7-Sep-23,Yes,Yes
Edinburgh MAS,Edinburgh MAS,Emergency Response,3,Miscellaneous,Head Office,,EH20 9LZ,"Unit 38, Imex Business Centre,Bliston Glen Industrial Estate, Edinburgh","Unit 38, Imex Business Centre,Bliston Glen Industrial Estate, Edinburgh",Edinburgh,Edinburgh,,,491 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.873561,-3.163779,GBR,United Kingdom,British Red Cross,,003745,7-Sep-23,Yes,Yes
Edinburgh Morningside shop,Edinburgh Morningside shop,Other,6,Shop,Head Office,,EH10 4AY,"95 Morningside Road, Edinburgh","95 Morningside Road, Edinburgh",Edinburgh,Edinburgh,,,492 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.930538,-3.209503,GBR,United Kingdom,British Red Cross,,003535,7-Sep-23,Yes,Yes
Edinburgh Stockbridge shop,Edinburgh Stockbridge shop,Other,6,Shop,Head Office,,EH4 1HL,"44a Raeburn Place, Edinburgh","44a Raeburn Place, Edinburgh",Edinburgh,Edinburgh,,,493 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.959246,-3.212336,GBR,United Kingdom,British Red Cross,,003470,7-Sep-23,Yes,Yes
Edmonton,Edmonton,Other,6,Shop,Head Office,,N18 2TZ,"219 Fore Street, Edmonton","219 Fore Street, Edmonton",London,London,,,494 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.616079,-0.064393,GBR,United Kingdom,British Red Cross,,000893,7-Sep-23,Yes,Yes
Egham,Egham,Emergency Response,3,Hall,Head Office,,TW20 9BL,"58 Runnemede Road, Egham","58 Runnemede Road, Egham",Surrey,Surrey,,,495 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.434656,-0.54818,GBR,United Kingdom,British Red Cross,,001055,7-Sep-23,Yes,Yes
Elgin Clothing,Elgin Clothing,Other,6,Shop,Head Office,,IV30 1JZ,"41 South Street, Elgin, Ground & Basement Shop, Elgin","41 South Street, Elgin, Ground & Basement Shop, Elgin",Moray,Moray,,,496 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,57.647851,-3.314739,GBR,United Kingdom,British Red Cross,,003192,7-Sep-23,Yes,Yes
Ellon,Ellon,Other,6,Shop,Head Office,,AB41 9JB,"16 The Square, Ellon","16 The Square, Ellon",Aberdeenshire,Aberdeenshire,,,497 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,57.364954,-2.070475,GBR,United Kingdom,British Red Cross,,001415,7-Sep-23,Yes,Yes
Eltham,Eltham,Other,6,Shop,Head Office,,SE9 5PR,"23 The Courtyard, Eltham","23 The Courtyard, Eltham",London,London,,,498 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.450145,0.052108,GBR,United Kingdom,British Red Cross,,001047,7-Sep-23,Yes,Yes
Emsworth shop,Emsworth shop,Other,6,Shop,Head Office,,PO10 7AW,"14 High Street, Emsworth","14 High Street, Emsworth",Hampshire,Hampshire,,,499 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.846447,-0.936033,GBR,United Kingdom,British Red Cross,,003534,7-Sep-23,Yes,Yes
Enniskillen,Enniskillen,Other,6,Shop,Head Office,,BT74 7BA,"6a Townhall Street, Enniskillen","6a Townhall Street, Enniskillen",Fermanagh,Fermanagh,,,500 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.344507,-7.63802,GBR,United Kingdom,British Red Cross,,003120,7-Sep-23,Yes,Yes
"Enniskillen MAS, Erne House","Enniskillen MAS, Erne House",Administrative,1,Office,Provincial,1,BT74 4EJ,"Unit 10, Erne House, Killyhevlin Industrial Estate,3 Blackstick Road, Enniskillen","Unit 10, Erne House, Killyhevlin Industrial Estate,3 Blackstick Road, Enniskillen",Fermanagh,Fermanagh,,,501 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.331812,-7.61738,GBR,United Kingdom,British Red Cross,,003524,7-Sep-23,Yes,Yes
Evesham,Evesham,Other,6,Shop,Head Office,,WR11 4SG,"51 Bridge Street, Evesham","51 Bridge Street, Evesham",Worcestershire,Worcestershire,,,502 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.09202,-1.944796,GBR,United Kingdom,British Red Cross,,001899,7-Sep-23,Yes,Yes
Exeter,Exeter,Administrative,1,Office,Provincial,1,EX2 7HA,"Bradbury House, Apple Lane,Sowton Industrial Estate, Exeter","Bradbury House, Apple Lane,Sowton Industrial Estate, Exeter",Devon,Devon,,,503 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.71423,-3.470735,GBR,United Kingdom,British Red Cross,,001879,7-Sep-23,Yes,Yes
Exmouth,Exmouth,Other,6,Shop,Head Office,,EX8 1RW,"Unit 5  46,The Parade, The Magnolia Centre, Exmouth","Unit 5  46,The Parade, The Magnolia Centre, Exmouth",Devon,Devon,,,504 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.620462,-3.412872,GBR,United Kingdom,British Red Cross,,003131,7-Sep-23,Yes,Yes
Falmouth shop,Falmouth shop,Other,6,Shop,Head Office,,TR11 3DB,"11 Market Strand, Falmouth","11 Market Strand, Falmouth",Cornwall,Cornwall,,,505 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.156276,-5.071282,GBR,United Kingdom,British Red Cross,,003437,7-Sep-23,Yes,Yes
Fareham MAS,Fareham MAS,Administrative,1,Office,Provincial,1,PO16 7AZ,"Health Centre, Civic Way, Fareham","Health Centre, Civic Way, Fareham",Hampshire,Hampshire,,,506 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.854247,-1.175437,GBR,United Kingdom,British Red Cross,,003317,7-Sep-23,Yes,Yes
Felixstowe,Felixstowe,Other,6,Shop,Head Office,,IP11 7DP,"140 Hamilton Road, Felixstowe","140 Hamilton Road, Felixstowe",Suffolk,Suffolk,,,507 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.965351,1.352593,GBR,United Kingdom,British Red Cross,,000977,7-Sep-23,Yes,Yes
Ferryhill,Ferryhill,Other,6,Shop,Head Office,,DL17 8JP,"13 Darlington Road, Ferryhill","13 Darlington Road, Ferryhill",Durham,Durham,,,508 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.687414,-1.557491,GBR,United Kingdom,British Red Cross,,000748,7-Sep-23,Yes,Yes
Fleet MAS Spoke,Fleet MAS Spoke,Administrative,1,Office,Provincial,1,GU51 3LA,"Hart Volunteer Centre, 1st Floor,Hart Shopping Centre, Fleet","Hart Volunteer Centre, 1st Floor,Hart Shopping Centre, Fleet",Hampshire,Hampshire,,,509 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.280883,-0.841504,GBR,United Kingdom,British Red Cross,,003664,7-Sep-23,Yes,Yes
Fordingbridge MAS,Fordingbridge MAS,Emergency Response,3,Hall,Head Office,,SP6 1JD,"Bartons Road, Fordingbridge","Bartons Road, Fordingbridge",Hampshire,Hampshire,,,510 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.928078,-1.793204,GBR,United Kingdom,British Red Cross,,001419,7-Sep-23,Yes,Yes
Forest Hill,Forest Hill,Other,6,Shop,Head Office,,SE23 3HF,"6 London Road, Forest Hill","6 London Road, Forest Hill",London,London,,,511 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.439659,-0.054928,GBR,United Kingdom,British Red Cross,,001040,7-Sep-23,Yes,Yes
Forfar Clothing,Forfar Clothing,Other,6,Shop,Head Office,,DD8 2ER,"122 East High Street, Forfar","122 East High Street, Forfar",Angus,Angus,,,512 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.645101,-2.883217,GBR,United Kingdom,British Red Cross,,001138,7-Sep-23,Yes,Yes
Forfar Furniture & Electrical,Forfar Furniture & Electrical,Other,6,Shop,Head Office,,DD8 2ER,"128/130 East High St, Forfar","128/130 East High St, Forfar",Angus,Angus,,,513 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.645101,-2.883217,GBR,United Kingdom,British Red Cross,,001137,7-Sep-23,Yes,Yes
Forfar storage,Forfar storage,Other,6,Warehouse/Industrial,Head Office,,DD8 3DX,"Warehouse 10, Restenneth Business Park,Old Brechin Road, Forfar","Warehouse 10, Restenneth Business Park,Old Brechin Road, Forfar",Angus,Angus,,,514 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.651924,-2.868535,GBR,United Kingdom,British Red Cross,,003554,7-Sep-23,Yes,Yes
Forres,Forres,Other,6,Shop,Head Office,,IV36 1NP,"150 High Street, Forres","150 High Street, Forres",Moray,Moray,,,515 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,57.609165,-3.615007,GBR,United Kingdom,British Red Cross,,001917,7-Sep-23,Yes,Yes
Freshwater,Freshwater,Other,6,Shop,Head Office,,PO40 9AJ,"11 School Green Rd, Freshwater","11 School Green Rd, Freshwater",Isle of wight,Isle of wight,,,516 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.682704,-1.524598,GBR,United Kingdom,British Red Cross,,001944,7-Sep-23,Yes,Yes
Fulham F&E Shop,Fulham F&E Shop,Other,6,Shop,Head Office,,SW6 1NJ,"260 North End Road, Fulham","260 North End Road, Fulham",London,London,,,517 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.484153,-0.201886,GBR,United Kingdom,British Red Cross,,003667,7-Sep-23,Yes,Yes
Galashiels furniture shop,Galashiels furniture shop,Other,6,Shop,Head Office,,TD1 1BH,"Unit 5, Douglas Bridge, Galashiels","Unit 5, Douglas Bridge, Galashiels",Selkirkshire,Selkirkshire,,,518 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.61683,-2.807016,GBR,United Kingdom,British Red Cross,,003687,7-Sep-23,Yes,Yes
Garage 6,Garage 6,Other,6,Garage,Head Office,,PL9 7AF,"Garage 6, The Broadway, Plymstock/Plymouth","Garage 6, The Broadway, Plymstock/Plymouth",Devon,Devon,,,519 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.360224,-4.091181,GBR,United Kingdom,British Red Cross,,003823,7-Sep-23,Yes,Yes
"Garage 7, Rockfield Avenue","Garage 7, Rockfield Avenue",Other,6,Garage,Head Office,,PL6 6DX,"Garage 7, Rockfield Avenue,Southway, Plymouth","Garage 7, Rockfield Avenue,Southway, Plymouth",Devon,Devon,,,520 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.427678,-4.133237,GBR,United Kingdom,British Red Cross,,001832,7-Sep-23,Yes,Yes
Glasgow,Glasgow,Other,6,Shop,Head Office,,G11 6SE,"456 Dumbarton Road, Glasgow","456 Dumbarton Road, Glasgow",Glasgow,Glasgow,,,521 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.870976,-4.311556,GBR,United Kingdom,British Red Cross,,001424,7-Sep-23,Yes,Yes
Glasgow Byres Road shop,Glasgow Byres Road shop,Other,6,Shop,Head Office,,G12 8UQ,"327/329 Byres Road, Glasgow","327/329 Byres Road, Glasgow",Glasgow,Glasgow,,,522 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.876489,-4.292667,GBR,United Kingdom,British Red Cross,,003415,7-Sep-23,Yes,Yes
Glasgow Cambridge House 3F,Glasgow Cambridge House 3F,Administrative,1,Office,Provincial,1,G2 3DZ,"3rd Floor, Cambridge House,Cambridge Street, Glasgow","3rd Floor, Cambridge House,Cambridge Street, Glasgow",Glasgow,Glasgow,,,523 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.865412,-4.259825,GBR,United Kingdom,British Red Cross,,003528,7-Sep-23,Yes,Yes
"Glasgow,  Adelphi Centre 29&30","Glasgow,  Adelphi Centre 29&30",Administrative,1,Office,Provincial,1,G5 0PQ,"Rooms 29 & 30, Adelphi Centre,12 Commercial Road, Glasgow","Rooms 29 & 30, Adelphi Centre,12 Commercial Road, Glasgow",Glasgow,Glasgow,,,524 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.851078,-4.245287,GBR,United Kingdom,British Red Cross,,003708,7-Sep-23,Yes,Yes
"Glasgow, Adelphi Centre, 25","Glasgow, Adelphi Centre, 25",Administrative,1,Office,Provincial,1,G5 0PQ,"Room 25, Adelphi Centre, 12 Commercial Road,Glasgow, Glasgow","Room 25, Adelphi Centre, 12 Commercial Road,Glasgow, Glasgow",Glasgow,Glasgow,,,525 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.851078,-4.245287,GBR,United Kingdom,British Red Cross,,003813,7-Sep-23,Yes,Yes
"Glasgow, Cambridge House 2F","Glasgow, Cambridge House 2F",Administrative,1,Office,Provincial,1,G2 3DZ,"2nd Floor, Cambridge House,8 Cambridge Street, Glasgow","2nd Floor, Cambridge House,8 Cambridge Street, Glasgow",Glasgow,Glasgow,,,526 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.865412,-4.259825,GBR,United Kingdom,British Red Cross,,003764,7-Sep-23,Yes,Yes
"Glasgow, Hillington","Glasgow, Hillington",Administrative,1,Office,Provincial,1,G52 4PR,"Unit 4, Centura Court, Nasmyth Place,Hillington, Glasgow","Unit 4, Centura Court, Nasmyth Place,Hillington, Glasgow",Glasgow,Glasgow,,,527 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.857282,-4.362198,GBR,United Kingdom,British Red Cross,,001925,7-Sep-23,Yes,Yes
Glenrothes shop Unicorn Way,Glenrothes shop Unicorn Way,Other,6,Shop,Head Office,,KY7 5NU,"56 Unicorn Way, Kingdom Shopping Centre, Glenrothes","56 Unicorn Way, Kingdom Shopping Centre, Glenrothes",Fife,Fife,,,528 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.195806,-3.173777,GBR,United Kingdom,British Red Cross,,003700,7-Sep-23,Yes,Yes
Godalming shop,Godalming shop,Other,6,Shop,Head Office,,GU7 1HY,"18 Bridge Street, Godalming","18 Bridge Street, Godalming",Surrey,Surrey,,,529 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.186416,-0.60946,GBR,United Kingdom,British Red Cross,,003367,7-Sep-23,Yes,Yes
Gorleston,Gorleston,Administrative,1,Office,Provincial,1,NR31 9AQ,"Wood Farm Lane, Breacon Business Park,Gorleston, Great Yarmouth","Wood Farm Lane, Breacon Business Park,Gorleston, Great Yarmouth",Norfolk,Norfolk,,,530 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.559705,1.711305,GBR,United Kingdom,British Red Cross,,001945,7-Sep-23,Yes,Yes
Grantham,Grantham,Other,6,Shop,Head Office,,NG31 6LQ,"1a Market Place, Grantham","1a Market Place, Grantham",Lincolnshire,Lincolnshire,,,531 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.912824,-0.644255,GBR,United Kingdom,British Red Cross,,000808,7-Sep-23,Yes,Yes
Grantham,Grantham,Administrative,1,Office,Provincial,1,NG31 7UH,"Bradbury House, 22 Tollemache Road (South),Spittlegate Level, Grantham","Bradbury House, 22 Tollemache Road (South),Spittlegate Level, Grantham",Lincolnshire,Lincolnshire,,,532 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.888561,-0.635751,GBR,United Kingdom,British Red Cross,,001936,7-Sep-23,Yes,Yes
Gravesend bookshop,Gravesend bookshop,Other,6,Shop,Head Office,,DA12 1AH,"178 Windmill Street, Gravesend","178 Windmill Street, Gravesend",Kent,Kent,,,533 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.441772,0.369242,GBR,United Kingdom,British Red Cross,,003433,7-Sep-23,Yes,Yes
Gravesend shop,Gravesend shop,Other,6,Shop,Head Office,,DA12 1AH,"176/177 Windmill Street, Gravesend","176/177 Windmill Street, Gravesend",Kent,Kent,,,534 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.441772,0.369242,GBR,United Kingdom,British Red Cross,,001362,7-Sep-23,Yes,Yes
Greenwich,Greenwich,Other,6,Shop,Head Office,,SE3 7JQ,"46 Vanbrugh Park, Blackheath","46 Vanbrugh Park, Blackheath",London,London,,,535 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.476938,0.01662,GBR,United Kingdom,British Red Cross,,001762,7-Sep-23,Yes,Yes
"Grimsby, Centre 4","Grimsby, Centre 4",Administrative,1,Office,Provincial,1,DN33 1HE,"Centre4, Room 1A,17A Wootton Road, Grimsby","Centre4, Room 1A,17A Wootton Road, Grimsby",North East Lincolnshire,North East Lincolnshire,,,536 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.547601,-0.108226,GBR,United Kingdom,British Red Cross,,003775,7-Sep-23,Yes,Yes
"Grimsby, Centre 4, Foyer Area","Grimsby, Centre 4, Foyer Area",Administrative,1,Office,Provincial,1,DN33 1HE,"Centre4, 17A Wootton Road, Grimsby","Centre4, 17A Wootton Road, Grimsby",North East Lincolnshire,North East Lincolnshire,,,537 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.547601,-0.108226,GBR,United Kingdom,British Red Cross,,003808,7-Sep-23,Yes,Yes
Hackney RSRFL,Hackney RSRFL,Administrative,1,Office,Provincial,1,E8 1NG,"92 Dalston Lane, Hackney","92 Dalston Lane, Hackney",London,London,,,538 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.548139,-0.067581,GBR,United Kingdom,British Red Cross,,000221,7-Sep-23,Yes,Yes
